640000,0.004771
646400,0.006644
652800,0.007444
659200,0.007185
665600,0.008767
672000,0.005835
678400,0.006243
684800,0.008990
691200,0.008476
697600,0.007324
704000,0.010587
710400,0.008563
716800,0.006195
723200,0.008208
729600,0.008830
736000,0.009652
742400,0.010858
748800,0.011423
755200,0.012245
761600,0.012078
768000,0.011159
774400,0.011977
780800,0.011587
787200,0.012352
793600,0.010413
800000,0.012197
806400,0.011311
812800,0.013068
819200,0.010097
825600,0.012704
832000,0.012002
838400,0.011912
844800,0.011797
851200,0.012524
857600,0.011042
864000,0.011572
870400,0.011911
876800,0.012280
883200,0.012131
889600,0.012578
896000,0.014108
902400,0.012666
908800,0.014624
915200,0.014896
921600,0.015111
928000,0.015789
934400,0.013527
940800,0.013405
947200,0.013485
953600,0.016126
960000,0.015060
966400,0.016084
972800,0.016032
979200,0.015870
985600,0.014956
992000,0.015093
998400,0.012140
1004800,0.012941
1011200,0.012631
1017600,0.013642
1024000,0.016244
1030400,0.014142
1036800,0.013323
1043200,0.016808
1049600,0.017974
1056000,0.018584
1062400,0.017532
1068800,0.016637
1075200,0.016241
1081600,0.016629
1088000,0.016589
1094400,0.016061
1100800,0.017979
1107200,0.017246
1113600,0.016731
1120000,0.019283
1126400,0.015140
1132800,0.018762
1139200,0.020370
1145600,0.015737
1152000,0.014171
1158400,0.019158
1164800,0.019344
1171200,0.019787
1177600,0.016688
1184000,0.017849
1190400,0.017365
1196800,0.015142
1203200,0.014999
1209600,0.017137
1216000,0.015017
1222400,0.015351
1228800,0.017611
1235200,0.016070
1241600,0.021399
1248000,0.021771
1254400,0.020880
1260800,0.020198
1267200,0.019561
1273600,0.018842
1280000,0.021352
1286400,0.019364
1292800,0.018286
1299200,0.019968
1305600,0.018423
1312000,0.020326
1318400,0.018583
1324800,0.020717
1331200,0.019383
1337600,0.020698
1344000,0.018802
1350400,0.020602
1356800,0.019904
1363200,0.024132
1369600,0.023740
1376000,0.023297
1382400,0.023033
1388800,0.025934
1395200,0.022340
1401600,0.024712
1408000,0.024982
1414400,0.025176
1420800,0.026050
1427200,0.028175
1433600,0.026262
1440000,0.023566
1446400,0.019998
1452800,0.019816
1459200,0.021139
1465600,0.023119
1472000,0.021683
1478400,0.021179
1484800,0.023644
1491200,0.025357
1497600,0.024475
1504000,0.024950
1510400,0.027314
1516800,0.027846
1523200,0.024750
1529600,0.021697
1536000,0.022082
1542400,0.021889
1548800,0.025159
1555200,0.027831
1561600,0.025467
1568000,0.030152
1574400,0.028426
1580800,0.029788
1587200,0.030097
1593600,0.026387
1600000,0.023234
1606400,0.023576
1612800,0.023378
1619200,0.025026
1625600,0.028326
1632000,0.024477
1638400,0.023156
1644800,0.024147
1651200,0.025804
1657600,0.027099
1664000,0.024211
1670400,0.023581
1676800,0.025027
1683200,0.027600
1689600,0.027255
1696000,0.030842
1702400,0.030851
1708800,0.024776
1715200,0.026490
1721600,0.025604
1728000,0.025839
1734400,0.026930
1740800,0.025774
1747200,0.026000
1753600,0.026513
1760000,0.031879
1766400,0.030342
1772800,0.027701
1779200,0.026176
1785600,0.028042
1792000,0.032937
1798400,0.029126
1804800,0.029468
1811200,0.031957
1817600,0.031555
1824000,0.034824
1830400,0.033626
1836800,0.033580
1843200,0.030363
1849600,0.025819
1856000,0.027514
1862400,0.027217
1868800,0.029574
1875200,0.030236
1881600,0.030138
1888000,0.028573
1894400,0.032100
1900800,0.030888
1907200,0.031265
1913600,0.031308
1920000,0.030466
1926400,0.028794
1932800,0.027601
1939200,0.027438
1945600,0.028636
1952000,0.027884
1958400,0.028091
1964800,0.028189
1971200,0.028430
1977600,0.028273
1984000,0.028840
1990400,0.029610
1996800,0.029280
2003200,0.029567
2009600,0.029528
2016000,0.029838
2022400,0.029776
2028800,0.029784
2035200,0.029837
2041600,0.030766
2048000,0.031338
2054400,0.031886
2060800,0.030781
2067200,0.030404
2073600,0.030913
2080000,0.030765
2086400,0.030216
2092800,0.031492
2099200,0.031258
2105600,0.036449
2112000,0.033105
2118400,0.031078
2124800,0.033687
2131200,0.033000
2137600,0.032021
2144000,0.037745
2150400,0.039958
2156800,0.036367
2163200,0.034434
2169600,0.032214
2176000,0.032758
2182400,0.033794
2188800,0.037007
2195200,0.039090
2201600,0.033800
2208000,0.032794
2214400,0.031848
2220800,0.034897
2227200,0.032506
2233600,0.031811
2240000,0.032356
2246400,0.032681
2252800,0.034127
2259200,0.033516
2265600,0.034097
2272000,0.034044
2278400,0.034607
2284800,0.035012
2291200,0.037344
2297600,0.036621
2304000,0.034814
2310400,0.035714
